did,DecisionTree,SVM,KNN,LogisticRegression,Perceptron,MLP,best_classifier,best_accuracy
41833,0.49372250046373584,0.5178391764051197,0.48705008347245404,0.6018645891300315,0.5028315711370802,0.4966074939714339,LogisticRegression,0.6018645891300315
41835,0.5137330736412539,0.5218408458542014,0.4840530513819329,0.5528473381561861,0.49949749582637726,0.48183064366536826,LogisticRegression,0.5528473381561861
41832,0.49849731033203487,0.4954986087924319,0.4967215729920238,0.5157288072713783,0.4979430532368763,0.4962773140419217,LogisticRegression,0.5157288072713783
41856,0.5049441662029308,0.5455153032832498,0.46026247449452795,0.6284225561120386,0.5031717677610833,0.5155051010944166,LogisticRegression,0.6284225561120386
41782,0.5075012057132258,0.5101702838063438,0.5101702838063438,0.510723056946763,0.5088369504730105,0.5107260248562419,MLP,0.5107260248562419
41805,0.6278764607679466,0.7035681691708402,0.7035681691708402,0.6895629753292525,0.29643183082915975,0.5217447597848265,SVM,0.7035681691708402
46822,1.0,0.538846410684474,0.6857946577629384,0.8053795214245966,0.5396254869226488,0.634657577443888,DecisionTree,1.0
727,0.9006301242812095,0.9248631051752922,0.8850721572992024,0.8282730476720462,0.7646048970506399,0.9246414394360972,SVM,0.9248631051752922
901,0.8224991652754592,0.899857725839362,0.829055277314042,0.8451708402893711,0.7654611389352624,0.9099679094787608,MLP,0.9099679094787608
881,0.984326655537006,0.9056366165831943,0.921415321832684,0.9811038768317566,0.9333158968651456,0.9884418475236506,MLP,0.9884418475236506
41434,0.44351270636245593,0.8316104618809127,0.8280543498423297,0.8319439807085884,0.6446631422741607,0.7733691337414208,LogisticRegression,0.8319439807085884
251,0.9665429419402709,0.9849936931923575,0.9802146169541829,0.9798801706547948,0.9706560934891486,0.9845498052309405,SVM,0.9849936931923575
137,0.6970102021888331,0.7609204229271006,0.7482478204414765,0.6519998145056576,0.508745872750881,0.7626972732331664,MLP,0.7626972732331664
45714,0.999554627463461,0.174571703489465,0.1088854891932485,0.43754678458895635,0.1155660772413331,0.1181212462986434,DecisionTree,0.999554627463461
46371,0.7897126692635875,0.831609719903543,0.8273865702096086,0.8309426822481915,0.703537377109998,0.8497267668336117,MLP,0.8497267668336117
1486,0.9250834724540902,0.7145715080690039,0.9281975514746802,0.945092561676869,0.4570793915785568,0.6345238360230012,LogisticRegression,0.945092561676869
43551,0.9736583194212576,0.9856622148024484,0.9851066592468929,0.9856622148024484,0.9856622148024484,0.9851064737525503,SVM,0.9856622148024484
4135,0.848730847709145,0.9423144129104061,0.9378677425338526,0.9423144129104061,0.7789471341124096,0.8979630866258578,SVM,0.9423144129104061
1119,0.7968198849935076,0.7855958078278611,0.7949259877573734,0.8198261918011499,0.7316709330365423,0.8356076794657762,MLP,0.8356076794657762
